"Category","CDDB_ID","TrackNumber","TrackName","TrackSeconds","mm:ss","TrackOffset","Notes"
"rock","860b0609","6","Enjoy The Silence","372","06:12","111447",""
"rock","860b0609","7","Policy Of Truth","295","04:55","139415",""
"rock","860b0609","8","Blue Dress","341","05:41","161552",""
"rock","860b0609","9","Clean","328","05:28","187200",""
"rock","870a140b","1","Richest Junkie Still Alive","216","03:36","182","This version is a little different from the version on the 'Hackers' soundtrack."
"rock","870a140b","2","Kiss Destroyer","193","03:13","16445",""
"rock","870a140b","3","Suicide King","244","04:04","30985",""
"rock","870a140b","4","Animal Mass","272","04:32","49312",""
"rock","870a140b","5","The Soft Collision","290","04:50","69720",""
"rock","870a140b","6","Solar Temple","226","03:46","91517",""
"rock","870a140b","7","Tryst","204","03:24","108477",""
"rock","870a140b","8","Casual Users","267","04:27","123812",""
"rock","870a140b","9","Twofold Godhead","213","03:33","143880",""
"rock","870a140b","10","Last","226","03:46","159862",""
"rock","870a140b","11","Serpico","224","03:44","176825",""
"rock","870a220a","1","Rock Me Tonite","297","04:57","150",""
"rock","870a220a","2","In The Dark","250","04:10","22445",""
"rock","870a220a","3","My Kinda Lover","214","03:34","41217",""
"rock","870a220a","4","Don't Say You Love Me","272","04:32","57272",""
"rock","870a220a","5","The Stroke","219","03:39","77682",""
"rock","870a220a","6","Everybody Wants You","227","03:47","94127",""
"rock","870a220a","7","Emotions In Motion","300","05:00","111195",""
"rock","870a220a","8","Eye On You","280","04:40","133722",""
"rock","870a220a","9","She's A Runner","244","04:04","154772",""
"rock","870a220a","10","All Night Long","287","04:47","173117",""
"rock","870b1a0c","1","Prayer","221","03:41","150",""
"rock","870b1a0c","2","Liberate","209","03:29","16745",""
"rock","870b1a0c","3","Awaken","269","04:29","32492",""
"rock","870b1a0c","4","Believe","267","04:27","52682",""
"rock","870b1a0c","5","Remember","251","04:11","72752",""
"rock","870b1a0c","6","Intoxication","194","03:14","91600",""
"rock","870b1a0c","7","Rise","237","03:57","106150",""
"rock","870b1a0c","8","Mistress","226","03:46","123925",""
"rock","870b1a0c","9","Breathe","261","04:21","140925",""
"rock","870b1a0c","10","Bound","233","03:53","160520",""
"rock","870b1a0c","11","Devour","232","03:52","177995",""
"rock","870b1a0c","12","Darkness","238","03:58","195430",""
"rock","870bce0b","1","Tremble For My Beloved","232","03:52","150",""
"rock","870bce0b","2","Heavy","176","02:56","17592",""
"rock","870bce0b","3","No More, No Less","318","05:18","30815",""
"rock","870bce0b","4","Needs","321","05:21","54697",""
"rock","870bce0b","5","Slow","212","03:32","78820",""
"rock","870bce0b","6","Dandy Life","243","04:03","94775",""
"rock","870bce0b","7","Run","275","04:35","113017",""
"rock","870bce0b","8","Generate","213","03:33","133650",""
"rock","870bce0b","9","Compliment","181","03:01","149675",""
"rock","870bce0b","10","Not The One","229","03:49","163282",""
"rock","870bce0b","11","(Data Track)","617","10:17","180505",""
"rock","870cfe0b","1","From Out Of Nowhere","202","03:22","182",""
"rock","870cfe0b","2","Epic","293","04:53","15362",""
"rock","870cfe0b","3","Falling To Pieces","315","05:15","37407",""
"rock","870cfe0b","4","Surprise! You're Dead!","147","02:27","61102",""
"rock","870cfe0b","5","Zombie Eaters","358","05:58","72145",""
"rock","870cfe0b","6","The Real Thing","493","08:13","99055",""
"rock","870cfe0b","7","Underwater Love","231","03:51","136077",""
"rock","870cfe0b","8","The Morning After","223","03:43","153470",""
"rock","870cfe0b","9","Woodpecker From Mars","340","05:40","170247",""
"rock","870cfe0b","10","War Pigs","466","07:46","195812",""
"rock","870cfe0b","11","Edge Of The World","250","04:10","230787",""
"rock","8809db0a","1","Bella Donna","321","05:21","182",""
"rock","8809db0a","2","Kind Of Woman","192","03:12","24305",""
"rock","8809db0a","3","Stop Draggin' My Heart Around (feat. Tom Petty)","244","04:04","38730",""
"rock","8809db0a","4","Think About It","215","03:35","57082",""
"rock","8809db0a","5","After The Glitter Fades","211","03:31","73252",""
"rock","8809db0a","6","Edge Of Seventeen","328","05:28","89115",""
"rock","8809db0a","7","How Still My Love","234","03:54","113742",""
"rock","8809db0a","8","Leather And Lace (feat. Don Henley)","224","03:44","131310",""
"rock","8809db0a","9","Outside The Rain","258","04:18","148180",""
"rock","8809db0a","10","The Highwayman","290","04:50","167582",""
"rock","880a630b","1","Going Under","214","03:34","150",""
"rock","880a630b","2","Bring Me to Life","237","03:57","16271",""
"rock","880a630b","3","Everybody's Fool","195","03:15","34068",""
"rock","880a630b","4","My Immortal","264","04:24","48759",""
"rock","880a630b","5","Haunted","186","03:06","68575",""
"rock","880a630b","6","Tourniquet","278","04:38","82574",""
"rock","880a630b","7","Imaginary","257","04:17","103429",""
"rock","880a630b","8","Taking Over Me","229","03:49","122743",""
"rock","880a630b","9","Hello","220","03:40","139991",""
"rock","880a630b","10","My Last Breath","247","04:07","156518",""
"rock","880a630b","11","Whisper","326","05:26","175068",""
"rock","880bbd0c","1","Time Code","268","04:28","150",""
"rock","880bbd0c","2","Gold Mine Gutted","236","03:56","20282",""
"rock","880bbd0c","3","Arc Of Time (Time Code)","234","03:54","37990",""
"rock","880bbd0c","4","Down In A Rabbit Hole","273","04:33","55565",""
"rock","880bbd0c","5","Take It Easy (Love Nothing)","200","03:20","76050",""
"rock","880bbd0c","6","Hit The Switch","287","04:47","91105",""
"rock","880bbd0c","7","I Believe In Symmetry","324","05:24","112642",""
"rock","880bbd0c","8","Devil In The Details","246","04:06","137005",""
"rock","880bbd0c","9","Ship In A Bottle","207","03:27","155495",""
"rock","880bbd0c","10","Light Pollution","196","03:16","171042",""
"rock","880bbd0c","11","Theme To Pinata","198","03:18","185800",""
"rock","880bbd0c","12","Easy/Lucky/Free","330","05:30","200702",""
"rock","880c2d0a","1","Unknown Legend","272","04:32","182",""
"rock","880c2d0a","2","From Hank To Hendrix","317","05:17","20637",""
"rock","880c2d0a","3","You And Me","225","03:45","44440",""
"rock","880c2d0a","4","Harvest Moon","305","05:05","61357",""
"rock","880c2d0a","5","War Of Man","343","05:43","84255",""
"rock","880c2d0a","6","One Of These Days","297","04:57","110047",""
"rock","880c2d0a","7","Such A Woman","277","04:37","132385",""
"rock","880c2d0a","8","Old King","177","02:57","153215",""
"rock","880c2d0a","9","Dreamin' Man","276","04:36","166490",""
"rock","880c2d0a","10","Natural Beauty","622","10:22","187252",""
"rock","88107b0b","1","Pantala Naga Pampa","40","00:40","150",""
"rock","88107b0b","2","Rapunzel","360","06:00","3180",""
"rock","88107b0b","3","The Last Stop","417","06:57","30202",""
"rock","88107b0b","4","Don't Drink The Water","421","07:01","61537",""
"rock","88107b0b","5","Stay (Wasting Time)","335","05:35","93145",""
"rock","88107b0b","6","Halloween","307","05:07","118287",""
"rock","88107b0b","7","The Stone","448","07:28","141382",""
"rock","88107b0b","8","Crush","489","08:09","175035",""
"rock","88107b0b","9","The Dreaming Tree","528","08:48","211735",""
"rock","88107b0b","10","Pig","417","06:57","251345",""
"rock","88107b0b","11","Spoon","452","07:32","282670","With Alanis Morissette"
"rock","8909b30b","1","California","211","03:31","150",""
"rock","8909b30b","2","Automatic","204","03:24","15997",""
"rock","8909b30b","3","Giveaway","183","03:03","31370",""
"rock","8909b30b","4","Underground","296","04:56","45155",""
"rock","8909b30b","5","Free Your Mind","204","03:24","67372",""
"rock","8909b30b","6","Truth","216","03:36","82732",""
"rock","8909b30b","7","Bleed","248","04:08","98990",""
"rock","8909b30b","8","Seven Years","268","04:28","117607",""
"rock","8909b30b","9","Revelation","188","03:08","137747",""
"rock","8909b30b","10","Amphetamine Girl","223","03:43","151920",""
"rock","8909b30b","11","If We Were Kings","235","03:55","168695",""
"rock","890d630b","1","Sun King","369","06:09","182",""
"rock","890d630b","2","Fire Woman","310","05:10","27882",""
"rock","890d630b","3","American Horse","318","05:18","51205",""
"rock","890d630b","4","Edie (Ciao Baby)","286","04:46","75127",""
"rock","890d630b","5","Sweet Soul Sister","308","05:08","96620",""
"rock","890d630b","6","Soul Asylum","445","07:25","119740",""
"rock","890d630b","7","New York City","281","04:41","153182",""
"rock","890d630b","8","Automatic Blues","231","03:51","174280",""
"rock","890d630b","9","Soldier Blue","276","04:36","191662",""
"rock","890d630b","10","Wake Up Time for Freedom","317","05:17","212387",""
"rock","890d630b","11","Medicine Train","279","04:39","236227",""
"rock","890da60c","1","True Nature","229","03:49","150",""
"rock","890da60c","2","Strays","272","04:32","17368",""
"rock","890da60c","3","Just Because","231","03:51","37797",""
"rock","890da60c","4","Price I Pay","327","05:27","55186",""
"rock","890da60c","5","The Riches","344","05:44","79718",""
"rock","890da60c","6","Superhero","238","03:58","105543",""
"rock","890da60c","7","Wrong Girl","272","04:32","123401",""
"rock","890da60c","8","Everybody's Friend","198","03:18","143828",""
"rock","890da60c","9","Suffer Some","254","04:14","158733",""
"rock","890da60c","10","Hypersonic","212","03:32","177825",""
"rock","890da60c","11","To Match The Sun","477","07:57","193771",""
"rock","890da60c","12","(Data Track)","434","07:14","229593",""
"rock","8a09ea0c","1","Fuel","207","03:27","150",""
"rock","8a09ea0c","2","Not Me","172","02:52","15682",""
"rock","8a09ea0c","3","Sunday","226","03:46","28632",""
"rock","8a09ea0c","4","1 Day","202","03:22","45607",""
"rock","8a09ea0c","5","Reach","205","03:25","60800",""
"rock","8a09ea0c","6","Walk Away","192","03:12","76230",""
"rock","8a09ea0c","7","Thread","231","03:51","90630",""
"rock","8a09ea0c","8","Oblivion","199","03:19","108012",""
"rock","8a09ea0c","9","Ignition","217","03:37","122937",""
"rock","8a09ea0c","10","Never","187","03:07","139212",""
"rock","8a09ea0c","11","Fake","211","03:31","153272",""
"rock","8a09ea0c","12","Bombz","284","04:44","169130",""
"rock","8a0bc50b","1","Where The Streets Have No Name","336","05:36","182",""
"rock","8a0bc50b","2","I Still Haven't Found What I'm Looking For","278","04:38","25440",""
"rock","8a0bc50b","3","With Or Without You","296","04:56","46330",""
"rock","8a0bc50b","4","Bullet The Blue Sky","272","04:32","68542",""
"rock","8a0bc50b","5","Running To Stand Still","258","04:18","88945",""
"rock","8a0bc50b","6","Red Hill Mining Town","293","04:53","108340",""
"rock","8a0bc50b","7","In God's Country","177","02:57","130362",""
"rock","8a0bc50b","8","Trip Through Your Wires","212","03:32","143642",""
"rock","8a0bc50b","9","One Tree Hill","283","04:43","159565",""
"rock","8a0bc50b","10","Exit","293","04:53","180807",""
"rock","8a0bc50b","11","Mothers Of The Disappeared","311","05:11","202782",""
"rock","8a0be50c","1","Klouny (Clouns)","212","03:32","150",""
"rock","8a0be50c","2","30 Minut (30 Minutes)","199","03:19","16074",""
"rock","8a0be50c","3","Doschitai Do Sta (Count To 100)","278","04:38","31042",""
"rock","8a0be50c","4","Zachem Ya (Why Me)","249","04:09","51899",""
"rock","8a0be50c","5","Nas Ne Dogoniat (They're Not Gonna Get Us)","279","04:39","70618",""
"rock","8a0be50c","6","Ya Tvoya Ne Pervaya (I'm Not Your First)","259","04:19","91555",""
"rock","8a0be50c","7","Robot (Robot)","234","03:54","111017",""
"rock","8a0be50c","8","Malchik-gay (Gay Boy)","199","03:19","128575",""
"rock","8a0be50c","9","Ya Tvoi Vrag (I'm Your Enemy)","258","04:18","143565",""
"rock","8a0be50c","10","Ya Soshla S Uma (I've Lost My Mind)","212","03:32","162953","This is the original Russian language version. The English version of this song is titled 'Everything She Said'. They both have the same music video."
"rock","8a0be50c","11","30 minut (Moscow Grooves Institute remix)","357","05:57","178895",""
"rock","8a0be50c","12","Malchik-gay (That Black remix)","304","05:04","205712",""
"rock","8a0d510b","1","Poop Loser","82","01:22","150",""
"rock","8a0d510b","2","Seed","208","03:28","6340",""
"rock","8a0d510b","3","Cultivate","259","04:19","22002",""
"rock","8a0d510b","4","Some Assembly Required","168","02:48","41465",""
"rock","8a0d510b","5","Idiot","219","03:39","54077",""
"rock","8a0d510b","6","Central Diposal","198","03:18","70505",""
"rock","8a0d510b","7","Coal","305","05:05","85385",""
"rock","8a0d510b","8","Fear","291","04:51","108277",""
"rock","8a0d510b","9","Dig (Future Evolution Remix)","343","05:43","130112",""
"rock","8a0d510b","10","Dig (Everything and Nothing Remix)","298","04:58","155855",""
"rock","8a0d510b","11","L.D. 50","1034","17:14","178212",""
"rock","8b09190b","1","Wild Flower","218","03:38","150",""
"rock","8b09190b","2","Peace Dog","214","03:34","16522",""
"rock","8b09190b","3","Lil' Devil","164","02:44","32627",""
"rock","8b09190b","4","Aphrodisiac Jacket","251","04:11","44945",""
"rock","8b09190b","5","Electric Ocean","169","02:49","63800",""
"rock","8b09190b","6","Bad Fun","214","03:34","76487",""
"rock","8b09190b","7","King Contrary Man","192","03:12","92600",""
"rock","8b09190b","8","Love Removal Machine","257","04:17","107012",""
"rock","8b09190b","9","Born To Be Wild","235","03:55","126320",""
"rock","8b09190b","10","Outlaw","172","02:52","143947",""
"rock","8b09190b","11","Memphis Hip Shake","239","03:59","156862",""
"rock","8b0a0f0c","1","Bien Venidos","21","00:21","182",""
"rock","8b0a0f0c","2","Get To The Gone","169","02:49","1807",""
"rock","8b0a0f0c","3","Permanence","241","04:01","14542",""
"rock","8b0a0f0c","4","Black And White","230","03:50","32645",""
"rock","8b0a0f0c","5","This Is Not","177","02:57","49935",""
"rock","8b0a0f0c","6","Otsego Undead","209","03:29","63227",""
"rock","8b0a0f0c","7","Cold","220","03:40","78962",""
"rock","8b0a0f0c","8","Structural Defect","219","03:39","95525",""
"rock","8b0a0f0c","9","...In A Bag","261","04:21","111982",""
"rock","8b0a0f0c","10","Burn To Burn","257","04:17","131602",""
"rock","8b0a0f0c","11","Machine","207","03:27","150930",""
"rock","8b0a0f0c","12","A Dios Alma Perdida","357","05:57","166475",""
"rock","8b0bf60c","1","War (The Process)","252","04:12","182",""
"rock","8b0bf60c","2","The Saint","216","03:36","19122",""
"rock","8b0bf60c","3","Rise","219","03:39","35332",""
"rock","8b0bf60c","4","Take The Power","235","03:55","51757",""
"rock","8b0bf60c","5","Breathe","299","04:59","69432",""
"rock","8b0bf60c","6","Nico","289","04:49","91910",""
"rock","8b0bf60c","7","American Gothic","236","03:56","113615",""
"rock","8b0bf60c","8","Ashes And Ghosts","300","05:00","131375",""
"rock","8b0bf60c","9","Shape The Sky","209","03:29","153912",""
"rock","8b0bf60c","10","Speed Of Light","262","04:22","169640",""
"rock","8b0bf60c","11","True Believers","307","05:07","189345",""
"rock","8b0bf60c","12","My Bridges Burn","231","03:51","212437",""
"rock","8b0c770b","1","Tease Me Please Me","286","04:46","183",""
"rock","8b0c770b","2","Don't Believe Her","295","04:55","21660",""
"rock","8b0c770b","3","To Be With You In Heaven","291","04:51","43838",""
"rock","8b0c770b","4","Wind Of Change","313","05:13","65705",""
"rock","8b0c770b","5","Restless Nights","348","05:48","89198",""
"rock","8b0c770b","6","Lust Or Love","262","04:22","115328",""
"rock","8b0c770b","7","Kicks After Six","229","03:49","135030",""
"rock","8b0c770b","8","Hit Between The Eyes","274","04:34","152263",""
"rock","8b0c770b","9","Money And Fame","307","05:07","172820",""
"rock","8b0c770b","10","Crazy World","308","05:08","195883",""
"rock","8b0c770b","11","Send Me An Angel","272","04:32","219033",""
"rock","8c0bbd0b","1","Bullets","229","03:49","150",""
"rock","8c0bbd0b","2","Freedom Fighter","156","02:36","17370",""
"rock","8c0bbd0b","3","Who's Got My Back?","505","08:25","29087",""
"rock","8c0bbd0b","4","Signs","268","04:28","67025",""
"rock","8c0bbd0b","5","One Last Breath","238","03:58","87192",""
